filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NSM,NMC,NMCI,NMCE,WMC,AMC
Src/Base/AMReX_FabArrayCommI.H,319,270,0.846,366,199,0.544,89,68,0.764,0,3.66666666666667,98.3333333333333,3.0,3,2,251,0,3,7,6,0,9,0,0,9,206.8,9.4
Src/Base/AMReX_FabArrayUtility.H,274,155,0.5660000000000001,338,116,0.3429999999999999,69,41,0.594,67,3.10869565217391,13.7608695652174,4.56521739130435,34,72,94,0,92,396,2448,0,16467,0,3,16464,321.59999999999997,2.4
Src/Base/AMReX_GpuAsyncArray.H,12,0,0.0,4,0,0.0,4,0,0.0,2,3.0,9.0,0.9,6,5,42,2,10,38,30,0,12634,0,0,12634,27.3,3.9
Src/Base/AMReX_GpuAtomic.H,6,5,0.833,0,0,,0,0,,18,2.07692307692308,13.1538461538462,2.23076923076923,1,11,20,0,13,19,11,0,442,0,0,442,71.39999999999999,1.7
Src/Base/AMReX_GpuBuffer.H,15,0,0.0,4,0,0.0,6,0,0.0,6,2.58333333333333,5.5,0.583333333333333,5,5,18,3,12,45,25,0,12636,0,0,12636,25.0,2.5
Src/Base/AMReX_GpuElixir.H,2,2,1.0,0,0,,2,2,1.0,1,2.55555555555556,7.0,0.777777777777778,2,6,41,1,9,16,12,0,11223,0,0,11223,5.0,1.0
Src/Base/AMReX_IntConv.H,14,0,0.0,28,0,0.0,13,0,0.0,5,2.5,6.5,1.75,1,6,11,0,8,12,6,0,10737,0,0,10737,6.0,3.0
Src/Base/AMReX_IOFormat.H,13,13,1.0,0,0,,2,2,1.0,0,2.0,3.0,0.833333333333333,0,6,7,5,6,11,0,0,5756,0,0,5756,2.0,1.0
Src/Base/AMReX_Loop.H,102,62,0.608,1206,320,0.265,245,57,0.233,37,5.29411764705882,11.2352941176471,3.47058823529412,4,22,26,0,34,122,88,0,11264,0,0,11264,147.6,4.1
Src/Base/AMReX_LUSolver.H,35,31,0.8859999999999999,124,37,0.298,0,0,,0,4.85714285714286,14.1428571428571,0.571428571428571,4,4,44,3,7,20,16,0,10760,0,0,10760,28.200000000000003,4.7
Src/Base/AMReX_MemPool.H,8,8,1.0,8,6,0.75,2,2,1.0,2,3.0,10.7,1.5,7,6,36,0,10,24,42,0,13135,0,0,13135,12.0,12.0
Src/Base/AMReX_MFParallelForC.H,19,19,1.0,24,21,0.875,57,13,0.228,1,6.5,21.0,5.5,4,2,22,0,2,12,8,0,14249,0,0,14249,13.0,6.5
Src/Base/AMReX_Morton.H,5,5,1.0,0,0,,0,0,,0,2.0,16.2,2.6,0,1,51,0,5,9,0,0,10723,0,0,10723,15.0,2.5
Src/Base/AMReX_MultiFabUtil.H,120,68,0.5670000000000001,196,94,0.48,23,7,0.304,27,4.59649122807018,33.9824561403509,4.6140350877193,51,41,153,0,57,487,2091,0,17010,0,0,17010,120.0,4.8
Src/Base/AMReX_MultiFabUtil_2D_C.H,175,55,0.314,143,31,0.217,4,0,0.0,1,7.05555555555556,27.5555555555556,7.83333333333333,2,18,75,0,18,50,36,0,15462,0,0,15462,79.2,4.4
Src/Base/AMReX_MultiFabUtil_nd_C.H,37,0,0.0,18,0,0.0,1,0,0.0,1,13.0,58.0,9.0,2,1,58,0,1,4,2,0,15438,0,0,15438,12.0,12.0
Src/Base/AMReX_NFiles.H,28,22,0.7859999999999999,12,4,0.3329999999999999,12,10,0.833,3,4.7741935483871,19.0645161290323,1.09677419354839,7,5,146,36,31,211,35,0,13416,0,0,13416,19.5,1.3
Src/Base/AMReX_OpenMP.H,4,4,1.0,0,0,,4,4,1.0,10,4.83333333333333,18.1666666666667,0.166666666666667,7,6,104,0,6,14,42,0,0,0,0,0,11.0,1.0
Src/Base/AMReX_ParallelReduce.H,75,56,0.747,14,10,0.7140000000000001,42,31,0.738,19,2.0,5.05405405405405,3.08108108108108,3,18,14,0,37,93,54,0,12201,0,0,12201,57.2,1.3
Src/Base/AMReX_parmparse_fi.cpp,94,0,0.0,64,0,0.0,22,0,0.0,0,2.27272727272727,5.86363636363636,3.18181818181818,4,22,11,0,22,101,88,0,13077,0,0,13077,28.6,1.3
Src/Base/AMReX_ParReduce.H,13,13,1.0,12,6,0.5,7,4,0.5710000000000001,11,2.0,8.0,5.0,4,4,10,0,6,22,16,0,14311,0,0,14311,6.0,1.0
Src/Base/AMReX_Periodicity.H,8,7,0.875,12,7,0.583,5,4,0.8,8,2.8,5.6,0.4,2,4,26,1,10,22,8,0,11157,0,0,11157,11.200000000000001,1.6
Src/Base/AMReX_PlotFileDataImpl.H,2,0,0.0,0,0,,2,0,0.0,0,2.76190476190476,6.71428571428571,0.666666666666667,7,5,89,21,21,66,35,0,16759,0,0,16759,16.0,1.0
Src/Base/AMReX_Random.H,3,3,1.0,0,0,,1,1,1.0,5,3.1304347826087,16.8260869565217,1.78260869565217,10,10,55,0,23,72,100,0,11377,0,0,11377,18.900000000000002,2.7
Src/Base/AMReX_REAL.H,6,6,1.0,0,0,,3,3,1.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0
Src/Base/AMReX_Slopes_K.H,188,0,0.0,960,0,0.0,0,0,,2,7.0,67.5,8.0,3,4,89,0,4,16,12,0,15598,0,0,15598,96.0,16.0
Src/Base/AMReX_Stack.H,5,4,0.8,0,0,,15,7,0.467,2,2.0,1.0,0.333333333333333,1,1,1,2,6,15,1,0,0,0,0,0,7.0,1.0
Src/Base/AMReX_Version.cpp,2,2,1.0,2,1,0.5,1,1,1.0,0,2.0,8.0,0.0,0,1,8,0,1,1,0,0,5285,0,0,5285,2.0,2.0
Src/Base/AMReX_VisMFBuffer.H,4,1,0.25,0,0,,2,1,0.5,1,2.0,2.66666666666667,0.666666666666667,0,2,4,1,3,5,0,0,10338,0,0,10338,3.0,1.0
Src/Base/Parser/amrex_parser.lex.nolint.H,464,187,0.4029999999999999,241,72,0.299,33,13,0.3939999999999999,0,2.13888888888889,1.66666666666667,1.13888888888889,0,36,25,28,36,38,0,0,10237,0,0,10237,181.3,4.9
Src/Base/Parser/amrex_parser.tab.nolint.H,254,173,0.6809999999999999,185,91,0.492,2,2,1.0,0,19.0,120.4,1.4,3,5,587,13,5,31,15,0,10205,0,0,10205,90.3,12.9
Src/Boundary/AMReX_BoundCond.H,7,7,1.0,2,1,0.5,3,3,1.0,0,2.0,3.0,0.5,0,3,5,1,4,6,0,0,0,0,0,0,3.0,1.0
Src/Boundary/AMReX_InterpBndryData_2D_K.H,70,66,0.943,108,70,0.648,0,0,,0,2.0,16.0,11.0,2,3,31,0,3,7,6,0,24,0,0,24,29.099999999999998,9.7
Src/Boundary/AMReX_LOUtil_K.H,8,8,1.0,120,96,0.8,0,0,,2,5.0,13.0,3.5,0,2,13,0,2,2,0,0,0,0,0,0,8.0,4.0
Src/Boundary/AMReX_Mask.cpp,61,2,0.033,84,0,0.0,9,1,0.111,0,4.0,23.5,2.0,2,2,24,0,2,6,4,0,48,0,0,48,15.299999999999999,1.7
Src/Boundary/AMReX_Mask.H,1,1,1.0,0,0,,1,1,1.0,0,2.0,4.48148148148148,2.22222222222222,7,26,18,0,27,56,182,0,8,0,0,8,15.400000000000002,1.1
Src/Boundary/AMReX_YAFluxRegister_2D_K.H,57,0,0.0,78,0,0.0,0,0,,1,15.0,53.5,7.5,4,2,72,0,2,12,8,0,12,0,0,12,28.0,14.0
Src/EB/AMReX_EB2_2D_C.H,179,0,0.0,364,0,0.0,3,0,0.0,0,12.875,84.5,10.25,10,8,170,0,8,51,80,0,55,0,0,55,74.0,14.8
Src/EB/AMReX_EB2_IF_Box.H,11,0,0.0,2,0,0.0,3,0,0.0,0,2.0,5.66666666666667,1.66666666666667,2,2,8,3,3,11,4,0,3830,0,0,3830,3.0,1.0
Src/EB/AMReX_EB2_IF_Cylinder.H,31,0,0.0,9,0,0.0,3,0,0.0,0,2.75,17.25,2.75,2,2,53,5,4,15,4,0,3830,0,0,3830,12.8,3.2
Src/EB/AMReX_EB2_IF_Parser.H,7,0,0.0,0,0,,3,0,0.0,0,2.0,4.66666666666667,1.0,0,2,8,1,3,5,0,0,26,0,0,26,3.9000000000000004,1.3
Src/EB/AMReX_EB2_IF_Plane.H,9,0,0.0,2,0,0.0,3,0,0.0,0,2.0,5.0,1.66666666666667,1,2,6,3,3,10,2,0,26,0,0,26,3.0,1.0
Src/EB/AMReX_EB2_IF_Sphere.H,10,0,0.0,2,0,0.0,3,0,0.0,0,2.0,4.66666666666667,1.66666666666667,1,2,6,3,3,10,2,0,26,0,0,26,3.0,1.0
Src/EB/AMReX_EB2_IF_Torus.H,12,0,0.0,2,0,0.0,3,0,0.0,0,2.0,6.66666666666667,2.0,2,2,11,4,3,12,4,0,338,0,0,338,3.9000000000000004,1.3
Src/EB/AMReX_EB2_IndexSpace_chkpt_file.H,3,0,0.0,0,0,,2,0,0.0,0,2.72727272727273,8.09090909090909,1.36363636363636,5,8,58,4,11,32,40,0,9926,0,0,9926,1.0,1.0
Src/EB/AMReX_EB2_IndexSpace_STL.H,3,0,0.0,0,0,,2,0,0.0,0,2.75,8.66666666666667,1.83333333333333,7,8,65,4,12,38,56,0,9926,0,0,9926,1.0,1.0
Src/EB/AMReX_EB2_ND_C.cpp,4,0,0.0,40,0,0.0,1,0,0.0,0,11.0,61.0,5.0,2,1,61,0,1,4,2,0,9925,0,0,9925,10.0,10.0
Src/EB/AMReX_EB_LeastSquares_2D_K.H,361,0,0.0,3120,0,0.0,0,0,,4,16.4444444444444,95.7777777777778,10.8888888888889,3,1,135,0,9,27,3,0,10125,0,0,10125,235.79999999999998,26.2
Src/EB/AMReX_EB_RedistributionApply.cpp,77,0,0.0,86,0,0.0,9,0,0.0,0,5.33333333333333,99.0,20.3333333333333,12,3,174,0,3,32,36,0,10050,0,0,10050,18.0,6.0
Src/EB/AMReX_EB_Slopes_2D_K.H,247,0,0.0,1240,0,0.0,0,0,,0,9.91666666666667,64.25,12.25,3,1,128,0,12,41,3,0,9965,0,0,9965,254.39999999999998,21.2
Src/EB/AMReX_EB_StateRedistSlopeLimiter_K.H,24,0,0.0,56,0,0.0,0,0,,0,7.0,39.5,6.0,3,1,59,0,2,10,3,0,0,0,0,0,20.0,10.0
Src/EB/AMReX_EB_StateRedistUtils.cpp,82,0,0.0,38,0,0.0,8,0,0.0,1,18.0,227.0,11.0,6,1,227,0,1,9,6,0,10026,0,0,10026,21.0,21.0
Src/EB/AMReX_EB_triGeomOps_K.H,56,0,0.0,434,0,0.0,0,0,,0,3.16666666666667,23.0833333333333,3.83333333333333,5,3,101,0,12,39,15,0,7,0,0,7,45.599999999999994,3.8
Src/EB/AMReX_EBFluxRegister_2D_C.H,102,0,0.0,120,0,0.0,0,0,,2,5.88888888888889,19.8888888888889,9.55555555555556,7,4,41,0,9,57,28,0,47,0,0,47,50.4,5.6
Src/EB/AMReX_EBMultiFabUtil_2D_C.H,285,0,0.0,270,0,0.0,7,0,0.0,1,5.47058823529412,33.5882352941176,9.29411764705882,6,17,79,0,17,82,102,0,61,0,0,61,120.69999999999999,7.1
Src/EB/AMReX_MultiCutFab.cpp,74,0,0.0,64,0,0.0,20,0,0.0,0,2.5,5.0,2.0,2,1,8,1,4,10,2,0,9946,0,0,9946,27.0,1.5
Src/LinearSolvers/AMReX_GMRES.H,150,136,0.907,148,75,0.507,36,11,0.306,2,2.0,15.1764705882353,1.41176470588235,0,17,68,19,17,17,0,0,2294,0,0,2294,54.400000000000006,3.2
Src/LinearSolvers/AMReX_GMRES_MV.H,40,36,0.9,8,4,0.5,15,14,0.933,1,2.0625,3.75,1.6875,5,14,8,3,16,32,70,0,11135,0,0,11135,17.6,1.1
Src/LinearSolvers/AMReX_Smoother_MV.H,15,15,1.0,18,11,0.611,3,3,1.0,0,3.0,7.66666666666667,1.33333333333333,6,2,21,2,3,13,12,0,11118,0,0,11118,6.0,2.0
Src/LinearSolvers/AMReX_SpMV.H,16,16,1.0,8,6,0.75,1,1,1.0,2,14.0,170.0,3.0,6,1,170,0,1,16,6,0,11115,0,0,11115,20.0,20.0
Src/LinearSolvers/MLMG/AMReX_MLABecLap_2D_K.H,187,35,0.187,232,24,0.103,0,0,,2,4.64285714285714,28.3571428571429,13.0,2,14,109,0,14,36,28,0,152,0,0,152,96.60000000000001,6.9
Src/LinearSolvers/MLMG/AMReX_MLALap_2D_K.H,137,0,0.0,140,0,0.0,0,0,,1,5.0,23.0,8.85714285714286,1,14,47,0,14,42,14,0,12,0,0,12,71.39999999999999,5.1
Src/LinearSolvers/MLMG/AMReX_MLCellABecLap_2D_K.H,17,0,0.0,10,0,0.0,0,0,,1,4.5,14.5,4.0,1,2,19,0,2,4,2,0,15,0,0,15,7.0,3.5
Src/LinearSolvers/MLMG/AMReX_MLCurlCurl.H,9,4,0.444,6,0,0.0,6,3,0.5,0,4.26315789473684,21.7368421052632,2.60526315789474,30,13,132,9,38,211,390,0,5368,0,0,5368,7.199999999999999,1.2
Src/LinearSolvers/MLMG/AMReX_MLEBABecLap.H,17,0,0.0,4,0,0.0,13,0,0.0,2,4.53846153846154,31.7115384615385,2.11538461538462,33,11,162,15,52,448,363,0,5900,0,0,5900,14.3,1.1
Src/LinearSolvers/MLMG/AMReX_MLEBABecLap_2D_K.H,482,0,0.0,442,0,0.0,12,0,0.0,1,7.84615384615385,63.7692307692308,14.9230769230769,6,13,214,0,13,54,78,0,21,0,0,21,195.0,15.0
Src/LinearSolvers/MLMG/AMReX_MLEBABecLap_K.H,141,0,0.0,336,0,0.0,0,0,,1,23.0,84.0,13.0,5,3,84,0,3,21,15,0,436,0,0,436,75.0,25.0
Src/LinearSolvers/MLMG/AMReX_MLEBNodeFDLap_2D_K.H,316,0,0.0,254,0,0.0,6,0,0.0,2,4.68421052631579,30.7368421052632,12.1052631578947,3,13,81,0,19,56,39,0,185,0,0,185,108.3,5.7
Src/LinearSolvers/MLMG/AMReX_MLEBNodeFDLap_K.H,28,0,0.0,92,0,0.0,4,0,0.0,1,2.85714285714286,11.4285714285714,7.14285714285714,1,3,14,0,7,18,3,0,5532,0,0,5532,26.400000000000002,2.2
Src/LinearSolvers/MLMG/AMReX_MLEBNodeFDLaplacian.H,6,0,0.0,6,0,0.0,5,0,0.0,0,4.11111111111111,24.1481481481481,1.62962962962963,24,14,121,8,27,193,336,0,5318,0,0,5318,13.0,2.6
Src/LinearSolvers/MLMG/AMReX_MLEBTensor_2D_K.H,459,0,0.0,302,0,0.0,2,0,0.0,1,5.875,52.6875,10.0625,7,16,147,0,16,94,112,0,528,0,0,528,118.4,7.4
Src/LinearSolvers/MLMG/AMReX_MLEBTensor_K.H,65,0,0.0,528,0,0.0,0,0,,2,6.0,25.0,11.8,2,3,53,0,5,12,6,0,739,0,0,739,31.0,6.2
Src/LinearSolvers/MLMG/AMReX_MLEBTensorOp.H,9,0,0.0,4,0,0.0,7,0,0.0,0,4.0,28.4242424242424,2.06060606060606,23,21,230,6,33,186,483,0,5900,0,0,5900,7.700000000000001,1.1
Src/LinearSolvers/MLMG/AMReX_MLLinOp_K.H,358,68,0.19,788,80,0.102,0,0,,5,7.2,31.2,12.0,6,20,59,0,20,87,120,0,148,0,0,148,240.3,8.9
Src/LinearSolvers/MLMG/AMReX_MLMG_2D_K.H,58,25,0.431,78,15,0.192,0,0,,1,5.0,23.75,5.0,2,4,33,0,4,10,8,0,26,0,0,26,23.0,4.6
Src/LinearSolvers/MLMG/AMReX_MLNodeABecLap_2D_K.H,23,0,0.0,10,0,0.0,2,0,0.0,1,3.0,27.5,10.5,2,2,35,0,2,5,4,0,11,0,0,11,4.0,2.0
Src/LinearSolvers/MLMG/AMReX_MLNodeABecLaplacian.H,9,0,0.0,2,0,0.0,6,0,0.0,0,2.86206896551724,11.3793103448276,1.96551724137931,20,14,57,5,29,162,280,0,5318,0,0,5318,5.0,1.0
Src/LinearSolvers/MLMG/AMReX_MLNodeLap_2D_K.H,1087,347,0.319,1124,105,0.093,49,28,0.5710000000000001,5,4.08620689655172,28.6551724137931,8.01724137931035,12,37,227,0,58,175,444,0,568,0,0,568,592.9,7.7
Src/LinearSolvers/MLMG/AMReX_MLNodeLap_K.H,32,11,0.344,48,13,0.271,4,2,0.5,18,4.0,11.7142857142857,5.71428571428571,5,5,25,3,7,22,25,0,3883,0,0,3883,23.8,3.4
Src/LinearSolvers/MLMG/AMReX_MLNodeLaplacian.H,10,4,0.4,4,1,0.25,6,2,0.3329999999999999,1,9.80434782608696,76.6086956521739,2.28260869565217,42,15,408,10,46,677,630,0,5318,0,0,5318,12.0,1.2
Src/LinearSolvers/MLMG/AMReX_MLNodeLinOp.H,8,5,0.625,4,2,0.5,6,4,0.667,5,3.32432432432432,16.1081081081081,2.7027027027027,29,14,123,16,37,255,406,0,5318,0,0,5318,8.8,1.1
Src/LinearSolvers/MLMG/AMReX_MLNodeLinOp_2D_K.H,124,56,0.452,384,137,0.357,2,2,1.0,0,4.875,22.0,6.375,6,8,33,0,8,22,48,0,41,0,0,41,131.2,16.4
Src/LinearSolvers/MLMG/AMReX_MLNodeLinOp_K.H,10,10,1.0,32,16,0.5,3,2,0.667,10,2.0,15.0,5.0,1,2,18,5,2,4,2,0,92,0,0,92,12.8,3.2
Src/LinearSolvers/MLMG/AMReX_MLNodeTensorLap_2D_K.H,49,36,0.735,44,24,0.545,0,0,,4,3.42857142857143,14.0,5.14285714285714,2,3,30,0,7,18,6,0,43,0,0,43,54.9,6.1
Src/LinearSolvers/MLMG/AMReX_MLNodeTensorLaplacian.H,2,1,0.5,2,0,0.0,2,1,0.5,0,2.72727272727273,11.6363636363636,2.5,17,18,45,3,22,96,306,0,5318,0,0,5318,1.0,1.0
Src/LinearSolvers/MLMG/AMReX_MLPoisson.H,228,79,0.346,250,40,0.16,37,10,0.27,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,6285,0,0,6285,157.70000000000002,8.3
Src/LinearSolvers/MLMG/AMReX_MLPoisson_2D_K.H,161,19,0.118,136,18,0.132,0,0,,1,3.11111111111111,19.4444444444444,10.0555555555556,1,18,36,0,18,46,18,0,121,0,0,121,86.39999999999999,4.8
Src/LinearSolvers/MLMG/AMReX_MLTensor_2D_K.H,263,0,0.0,264,0,0.0,0,0,,2,6.81818181818182,40.4545454545455,8.27272727272727,4,11,175,0,11,53,44,0,186,0,0,186,92.4,8.4
Src/LinearSolvers/MLMG/AMReX_MLTensor_K.H,62,0,0.0,288,0,0.0,0,0,,2,7.0,26.5,8.5,1,2,49,0,4,10,2,0,265,0,0,265,28.0,7.0
Src/LinearSolvers/MLMG/AMReX_MLTensorOp.H,10,0,0.0,4,0,0.0,8,0,0.0,0,3.55555555555556,23.7037037037037,2.14814814814815,24,16,131,3,27,151,384,0,6162,0,0,6162,7.700000000000001,1.1
Src/LinearSolvers/MLMG/AMReX_PCGSolver.H,29,0,0.0,24,0,0.0,0,0,,0,14.0,45.0,6.0,1,1,45,0,1,2,1,0,338,0,0,338,13.0,13.0
Src/Particle/AMReX_ArrayOfStructs.H,20,18,0.9,0,0,,152,111,0.73,0,2.0,1.41666666666667,0.416666666666667,1,1,6,3,24,68,1,0,71,0,0,71,32.0,1.0
Src/Particle/AMReX_Particle_mod_K.H,45,18,0.4,102,18,0.176,0,0,,0,23.0,119.0,5.5,7,2,136,0,2,16,14,0,338,0,0,338,66.0,33.0
Src/Particle/AMReX_ParticleContainerBase.H,43,42,0.977,26,15,0.5770000000000001,20,19,0.95,7,2.37254901960784,7.43137254901961,1.2156862745098,18,20,54,14,51,172,360,0,8052,0,0,8052,27.500000000000004,1.1
Src/Particle/AMReX_ParticleIO.H,419,296,0.706,850,323,0.38,45,40,0.889,0,2.0,3.0,1.0,0,1,3,0,1,1,0,0,8138,0,0,8138,175.0,7.0
Src/Particle/AMReX_ParticleMesh.H,49,39,0.7959999999999999,96,36,0.375,6,6,1.0,1,6.66666666666667,46.6666666666667,5.0,6,3,82,0,3,15,18,0,8048,0,0,8048,24.0,8.0
Src/Particle/AMReX_ParticleReduce.H,77,77,1.0,40,27,0.675,33,33,1.0,6,4.10526315789474,21.0526315789474,3.15789473684211,5,8,62,0,19,71,40,0,8085,0,0,8085,72.2,3.8
Src/Particle/AMReX_ParticleTransformation.H,140,134,0.957,110,58,0.527,64,34,0.531,6,3.19047619047619,15.0,4.57142857142857,8,10,29,0,21,75,80,0,8036,0,0,8036,46.2,2.2
Src/Particle/AMReX_StructOfArrays.H,75,64,0.853,62,35,0.565,169,142,0.84,0,2.875,6.20833333333333,0.416666666666667,4,1,18,9,24,79,4,0,7874,0,0,7874,58.9,1.9
Src/Particle/AMReX_TracerParticle_mod_K.H,31,25,0.8059999999999999,88,23,0.261,0,0,,1,4.57142857142857,38.5714285714286,6.35714285714286,6,3,157,0,14,54,18,0,13725,0,0,13725,64.39999999999999,4.6
Src/Base/Parser/AMReX_IParser_Exe.H,209,63,0.301,539,34,0.063,2,2,1.0,14,40.0,252.75,3.25,23,2,725,71,4,40,46,0,9870,0,0,9870,72.0,2.0
Src/Base/Parser/AMReX_Parser_Exe.H,249,246,0.988,2318,405,0.175,3,3,1.0,26,30.5,240.166666666667,3.33333333333333,37,3,658,70,6,64,111,0,10254,0,0,10254,85.1,2.3
Src/Base/AMReX_Tuple.H,42,36,0.857,0,0,,274,202,0.737,8,2.025,4.274999999999998,1.275,3,31,10,2,40,59,32,0,10714,0,0,10714,17.0,1.0
Src/Base/AMReX_FabArrayBase.H,87,86,0.989,106,65,0.613,39,39,1.0,93,2.014184397163122,1.418439716312057,1.3333333333333317,10,124,10,128,141,199,274,0,14225,0,0,14225,54.6,1.3
Src/Base/AMReX_GpuAllocators.H,13,13,1.0,4,2,0.5,111,73,0.6579999999999999,2,2.0,2.8181818181818175,0.7272727272727287,6,22,5,4,22,31,8,0,13458,0,0,13458,20.900000000000002,1.1
Src/Base/AMReX_NonLocalBC.H,111,106,0.955,112,73,0.652,46,38,0.826,7,2.2727272727272716,4.6136363636363615,4.0227272727272725,13,32,31,15,44,95,181,0,16297,0,4,16293,79.8,2.1
Src/AmrCore/AMReX_Interpolater.H,6,0,0.0,0,0,,3,0,0.0,15,3.6666666666666665,33.02380952380953,7.261904761904762,81,40,151,1,42,214,267,0,0,0,0,0,3.0,1.0
